active,propertyId,propertyName,propertyURI,fhsId,propertyRating,ratingObject,propertyHeadline,media,city,stateProvinceName,stateAbbreviation,country,destinationId,destinationName,destinationURI,accolade,accoladeUri,accoladeIconUri,location,propertyType,regionId,secondaryRegion,newlyRated,sortName,lat,ratingDisplay,propertyFriendlyName,locationDisplay,long
True,mexico-city-mexico/live-aqua-urban-resort-mexico,Live Aqua Urban Resort Mexico,/hotels/mexico-city-mexico/live-aqua-urban-resort-mexico,4074,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Mexico City's sophisticated boutique find,,Mexico City,,,Mexico,mexico-city-mexico,Mexico City,/destinations/mexico-city-mexico,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Mexico,False,live aquurban resort mexico,,Recommended,Live Aqua Urban Resort Mexico,"Mexico City, Mexico",
True,monterrey-mexico/live-aqua-urban-resort-monterrey,Live Aqua Urban Resort Monterrey,/hotels/monterrey-mexico/live-aqua-urban-resort-monterrey,4084,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A stylish retreat in Mexico’s Monterrey,,Monterrey,,,Mexico,monterrey-mexico,Monterrey,/destinations/monterrey-mexico,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Mexico,False,live aquurban resort monterrey,,Recommended,Live Aqua Urban Resort Monterrey,"Monterrey, Mexico",
True,san-miguel-de-allende-mexico/live-aqua-urban-resort-san-miguel-de-allende,Live Aqua Urban Resort San Miguel de Allende,/hotels/san-miguel-de-allende-mexico/live-aqua-urban-resort-san-miguel-de-allende,6125,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A sanctuary for design and art lovers,,San Miguel de Allende,,,Mexico,san-miguel-de-allende-mexico,San Miguel de Allende,/destinations/san-miguel-de-allende-mexico,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Mexico,False,live aquurban resort san miguel de allende,,4-Star Rated,Live Aqua Urban Resort San Miguel de Allende,"San Miguel de Allende, Mexico",
True,marrakech-morocco/la-mamounia,La Mamounia,/hotels/marrakech-morocco/la-mamounia,4764,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",An oasis of arabesque elegance,,Marrakech,,,Morocco,marrakech-morocco,Marrakech,/destinations/marrakech-morocco,,,,"[None, None]",HOTEL,south-africa,Morocco,False,lmamounia,,4-Star Rated,La Mamounia,"Marrakech, Morocco",
True,park-city-utah/the-lodge-at-blue-sky-auberge-resorts-collection,"The Lodge at Blue Sky, Auberge Resorts Collection",/hotels/park-city-utah/the-lodge-at-blue-sky-auberge-resorts-collection,6477,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",A rustic escape in the American West ,,Wanship,Utah,UT,United States (UT),park-city-utah,Park City,/destinations/park-city-utah,,,,"[None, None]",HOTEL,united-states,Utah,False,lodge at blue sky auberge resorts collection,,5-Star Rated,"The Lodge at Blue Sky, Auberge Resorts Collection","Wanship, United States (UT)",
True,pittsburgh-pennsylvania/the-lodge-at-glendorn,The Lodge at Glendorn,/hotels/pittsburgh-pennsylvania/the-lodge-at-glendorn,4098,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A rustic luxury retreat in rural Pennsylvania,,Bradford,Pennsylvania,PA,United States (PA),pittsburgh-pennsylvania,Pittsburgh,/destinations/pittsburgh-pennsylvania,,,,"[None, None]",HOTEL,united-states,Pennsylvania,False,lodge at glendorn,,4-Star Rated,The Lodge at Glendorn,"Bradford, United States (PA)",
True,monterey-carmel-big-sur-california/the-lodge-at-pebble-beach,The Lodge at Pebble Beach,/hotels/monterey-carmel-big-sur-california/the-lodge-at-pebble-beach,3239,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A historic stay where the world’s best golfers play,,Pebble Beach,California,CA,United States (CA),monterey-carmel-big-sur-california,"Monterey, Carmel and Big Sur",/destinations/monterey-carmel-big-sur-california,,,,"[None, None]",HOTEL,united-states,California,False,lodge at pebble beach,,4-Star Rated,The Lodge at Pebble Beach,"Pebble Beach, United States (CA)",
True,sea-island-georgia/the-lodge-at-sea-island-golf-club,The Lodge at Sea Island,/hotels/sea-island-georgia/the-lodge-at-sea-island,157,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",The ultimate golf lover's getaway,,St. Simons,Georgia,GA,United States (GA),sea-island-georgia,Sea Island,/destinations/sea-island-georgia,,,,"[None, None]",HOTEL,united-states,Georgia,False,lodge at sea island,,5-Star Rated,The Lodge at Sea Island,"St. Simons, United States (GA)",
True,san-diego-california/the-lodge-at-torrey-pines,The Lodge at Torrey Pines,/hotels/san-diego-california/the-lodge-at-torrey-pines,158,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Handcrafted splendor along the Pacific coast,,La Jolla,California,CA,United States (CA),san-diego-california,San Diego,/destinations/san-diego-california,,,,"[None, None]",HOTEL,united-states,California,False,lodge at torrey pines,,4-Star Rated,The Lodge at Torrey Pines,"La Jolla, United States (CA)",
True,the-adirondacks-new-york/the-lodge-at-turning-stone-resort-casino,The Lodge at Turning Stone Resort Casino,/hotels/the-adirondacks-new-york/the-lodge-at-turning-stone-resort-casino,1781,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Upstate New York's answer to high-end Vegas hospitality,,Verona,New York,NY,United States (NY),the-adirondacks-new-york,The Adirondacks,/destinations/the-adirondacks-new-york,,,,"[None, None]",HOTEL,united-states,New York,False,lodge at turning stone resort casino,,4-Star Rated,The Lodge at Turning Stone Resort Casino,"Verona, United States (NY)",
True,atlanta-georgia/loews-atlanta-hotel,Loews Atlanta Hotel,/hotels/atlanta-georgia/loews-atlanta-hotel,1319,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A sleek Midtown Atlanta skyscraper,,Atlanta,Georgia,GA,United States (GA),atlanta-georgia,Atlanta,/destinations/atlanta-georgia,,,,"[None, None]",HOTEL,united-states,Georgia,False,loews atlanthotel,,Recommended,Loews Atlanta Hotel,"Atlanta, United States (GA)",
True,chicago-illinois/loews-chicago-hotel,Loews Chicago Hotel,/hotels/chicago-illinois/loews-chicago-hotel,2993,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A thoroughly Chicago oasis,,Chicago,Illinois,IL,United States (IL),chicago-illinois,Chicago,/destinations/chicago-illinois,,,,"[None, None]",HOTEL,united-states,Illinois,False,loews chicago hotel,,Recommended,Loews Chicago Hotel,"Chicago, United States (IL)",
True,miami-florida/loews-miami-beach-hotel,Loews Miami Beach Hotel,/hotels/miami-florida/loews-miami-beach-hotel,857,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A refreshed South Beach icon,,Miami,Florida,FL,United States (FL),miami-florida,Miami,/destinations/miami-florida,,,,"[None, None]",HOTEL,united-states,Florida,False,loews miami beach hotel,,Recommended,Loews Miami Beach Hotel,"Miami, United States (FL)",
True,new-york-city-new-york/loews-regency-new-york-hotel,Loews Regency New York Hotel,/hotels/new-york-city-new-york/loews-regency-new-york-hotel,2359,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Understated beauty on the Upper East Side,,New York,New York,NY,United States (NY),new-york-city-new-york,New York City,/destinations/new-york-city-new-york,,,,"[None, None]",HOTEL,united-states,New York,False,loews regency new york hotel,,Recommended,Loews Regency New York Hotel,"New York, United States (NY)",
True,london-united-kingdom/the-london-edition,The London EDITION,/hotels/london-united-kingdom/the-london-edition,2381,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Modern glamour in a landmark London spot,,London,,,United Kingdom,london-united-kingdom,London,/destinations/london-united-kingdom,,,,"[None, None]",HOTEL,europe,United Kingdom,False,london edition,,Recommended,The London EDITION,"London, United Kingdom",
True,london-united-kingdom/london-marriott-hotel-county-hall,London Marriott Hotel County Hall,/hotels/london-united-kingdom/london-marriott-hotel-county-hall,8176,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A historical riverside escape ,,"London, England",,,United Kingdom,london-united-kingdom,London,/destinations/london-united-kingdom,,,,"[None, None]",HOTEL,europe,United Kingdom,True,london marriott hotel county hall,,Recommended,London Marriott Hotel County Hall,"London, England, United Kingdom",
True,macau-china/the-londoner-court,Londoner Court,/hotels/macau-china/londoner-court,7477,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",A regal retreat within The Londoner Macao ,,Macau,,,China,macau-china,Macau,/destinations/macau-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,londoner court,,5-Star Rated,Londoner Court,"Macau, China",
True,macau-china/the-londoner-macao,The Londoner Hotel,/hotels/macau-china/the-londoner-hotel,7475,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",A British-style wonderland on the Cotai Strip,,Macau,,,China,macau-china,Macau,/destinations/macau-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,londoner hotel,,5-Star Rated,The Londoner Hotel,"Macau, China",
True,venice-italy/hotel-londra-palace,Londra Palace Venezia,/hotels/venice-italy/londra-palace-venezia,3898,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",17th-century waterfront glamour in Venice,,Venice,,,Italy,venice-italy,Venice,/destinations/venice-italy,,,,"[None, None]",HOTEL,europe,Italy,False,londrpalace venezia,,Recommended,Londra Palace Venezia,"Venice, Italy",
True,seattle-washington/lotte-hotel-seattle,Lotte Hotel Seattle,/hotels/seattle-washington/lotte-hotel-seattle,6935,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A modern Seattle landmark,,Seattle,Washington,WA,United States (WA),seattle-washington,Seattle,/destinations/seattle-washington,,,,"[None, None]",HOTEL,united-states,Washington,False,lotte hotel seattle,,4-Star Rated,Lotte Hotel Seattle,"Seattle, United States (WA)",
True,seoul-south-korea/lotte-hotel-seoul,Lotte Hotel Seoul,/hotels/seoul-south-korea/lotte-hotel-seoul,3511,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Seoul's sophisticated stay,,Seoul,,,South Korea,seoul-south-korea,Seoul,/destinations/seoul-south-korea,,,,"[None, None]",HOTEL,asia-pacific,South Korea,False,lotte hotel seoul,,Recommended,Lotte Hotel Seoul,"Seoul, South Korea",
True,new-york-city-new-york/lotte-new-york-palace,Lotte New York Palace,/hotels/new-york-city-new-york/lotte-new-york-palace,3423,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Classic comforts for the modern traveler,,New York,New York,NY,United States (NY),new-york-city-new-york,New York City,/destinations/new-york-city-new-york,,,,"[None, None]",HOTEL,united-states,New York,False,lotte new york palace,,Recommended,Lotte New York Palace,"New York, United States (NY)",
True,new-york-city-new-york/the-lowell,The Lowell,/hotels/new-york-city-new-york/the-lowell,785,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",An English manor on the Upper East Side,,New York,New York,NY,United States (NY),new-york-city-new-york,New York City,/destinations/new-york-city-new-york,,,,"[None, None]",HOTEL,united-states,New York,False,lowell,,4-Star Rated,The Lowell,"New York, United States (NY)",
True,paris-france/la-reserve-paris,La Réserve Paris,/hotels/paris-france/la-reserve-paris,2903,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",A jewel box hotel in Paris,,Paris,,,France,paris-france,Paris,/destinations/paris-france,,,,"[None, None]",HOTEL,europe,France,False,lreserve paris,,5-Star Rated,La Reserve Paris,"Paris, France",
True,french-riviera-france/la-reserve-ramatuelle,La Réserve Ramatuelle,/hotels/french-riviera-france/la-reserve-ramatuelle,6543,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A luxury refuge in the French Riviera,,Ramatuelle ,,,France,french-riviera-france,French Riviera,/destinations/french-riviera-france,,,,"[None, None]",HOTEL,europe,France,False,lreserve ramatuelle,,4-Star Rated,La Reserve Ramatuelle,"Ramatuelle , France",
True,st-martin-st-martin/belmond-la-samanna,"La Samanna, A Belmond Hotel, St Martin",/hotels/st-martin-st-martin/la-samanna-a-belmond-hotel-st-martin,1929,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}","St. Martin’s elegant, celebrity-favorite resort",,,,,St Martin,st-martin-st-martin,St. Martin,/destinations/st-martin-st-martin,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Caribbean,False,lsamanna a belmond hotel st martin,,4-Star Rated,"La Samanna, A Belmond Hotel, St Martin",St Martin,
True,mauritius-indian-ocean/lux-belle-mare,LUX* Belle Mare,/hotels/mauritius-indian-ocean/lux-belle-mare,7955,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",A modern tropical Mauritian haven ,,Belle Mare,,,Mauritius,mauritius-mauritius,Mauritius ,/destinations/mauritius-indian-ocean,,,,"[None, None]",HOTEL,south-africa,Indian Ocean,True,lux belle mare,,5-Star Rated,LUX* Belle Mare,"Belle Mare, Mauritius",
True,mauritius-indian-ocean/lux-grand-baie,LUX* Grand Baie,/hotels/mauritius-indian-ocean/lux-grand-baie,7953,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",An island refuge with eternal style,,Grand Baie,,,Mauritius,mauritius-mauritius,Mauritius ,/destinations/mauritius-indian-ocean,,,,"[None, None]",HOTEL,south-africa,Indian Ocean,False,lux grand baie,,5-Star Rated,LUX* Grand Baie,"Grand Baie, Mauritius",
True,mauritius-indian-ocean/lux-grand-gaube,LUX* Grand Gaube,/hotels/mauritius-indian-ocean/lux-grand-gaube,7956,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A retro-chic oasis with Mauritian charm,,Grand Gaube,,,Mauritius,mauritius-mauritius,Mauritius ,/destinations/mauritius-indian-ocean,,,,"[None, None]",HOTEL,south-africa,Indian Ocean,False,lux grand gaube,,4-Star Rated,LUX* Grand Gaube,"Grand Gaube, Mauritius",
True,mauritius-indian-ocean/lux-le-morne,LUX* Le Morne,/hotels/mauritius-indian-ocean/lux-le-morne,7954,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A mountainside island getaway ,,Le Morne,,,Mauritius,mauritius-mauritius,Mauritius ,/destinations/mauritius-indian-ocean,,,,"[None, None]",HOTEL,south-africa,Indian Ocean,False,lux le morne,,4-Star Rated,LUX* Le Morne,"Le Morne, Mauritius",
True,maldives-maldives/lux-south-ari-atoll,LUX* South Ari Atoll,/hotels/maldives-maldives/lux-south-ari-atoll,7957,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Understated luxury for eco travelers ,,Dhidhoofinolhu,,,Maldives,maldives-maldives,Maldives,/destinations/maldives-maldives,,,,"[None, None]",HOTEL,asia-pacific,Maldives,True,lux south ari atoll,,5-Star Rated,LUX* South Ari Atoll,"Dhidhoofinolhu, Maldives",
True,cincinnati-ohio/the-lytle-park-hotel-autograph-collection,"The Lytle Park Hotel, Autograph Collection",/hotels/cincinnati-ohio/the-lytle-park-hotel-autograph-collection,7473,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A reborn Cincinnati landmark,,Cincinnati,Ohio,OH,United States (OH),cincinnati-ohio,Cincinnati,/destinations/cincinnati-ohio,,,,"[None, None]",HOTEL,united-states,Ohio,False,lytle park hotel autograph collection,,Recommended,"The Lytle Park Hotel, Autograph Collection","Cincinnati, United States (OH)",
True,las-vegas-nevada/m-resort-spa-casino,M Resort Spa Casino,/hotels/las-vegas-nevada/m-resort-spa-casino,537,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A sharp South Strip delight,,Las Vegas,Nevada,NV,United States (NV),las-vegas-nevada,Las Vegas,/destinations/las-vegas-nevada,,,,"[None, None]",HOTEL,united-states,Nevada,False,m resort spcasino,,Recommended,M Resort Spa Casino,"Las Vegas, United States (NV)",
